date,category,name,change,percentage
2021-07-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.0004,0.0099
2021-07-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,-0.0001,0.0127
2021-07-01,Video Card Description,NVIDIA GeForce GTX 1660,0.0002,0.0206
2021-07-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.0004,0.0247
2021-07-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,-0.0007,0.029
2021-07-01,Video Card Description,NVIDIA GeForce GTX 650,0.0001,0.0027
2021-07-01,Video Card Description,NVIDIA GeForce GTX 660,0.0001,0.0025
2021-07-01,Video Card Description,NVIDIA GeForce GTX 750,0.0003,0.0032
2021-07-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,0.0007,0.0111
2021-07-01,Video Card Description,NVIDIA GeForce GTX 760,0.0,0.0026
2021-07-01,Video Card Description,NVIDIA GeForce GTX 950,0.0,0.004
2021-07-01,Video Card Description,NVIDIA GeForce GTX 950M,-0.0003,0.0035
2021-07-01,Video Card Description,NVIDIA GeForce GTX 960,0.0001,0.0125
2021-07-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0003,0.0056
2021-07-01,Video Card Description,NVIDIA GeForce GTX 970,-0.0003,0.0125
2021-07-01,Video Card Description,NVIDIA GeForce GTX 980,-0.0001,0.0025
2021-07-01,Video Card Description,NVIDIA GeForce GTX 980 Ti,0.0,0.0023
2021-07-01,Video Card Description,NVIDIA GeForce MX110,0.0001,0.0028
2021-07-01,Video Card Description,NVIDIA GeForce MX130,0.0,0.0024
2021-07-01,Video Card Description,NVIDIA GeForce MX150,0.0,0.0044
2021-07-01,Video Card Description,NVIDIA GeForce MX230,0.0,0.0015
2021-07-01,Video Card Description,NVIDIA GeForce MX250,-0.0002,0.0042
2021-07-01,Video Card Description,NVIDIA GeForce MX350,0.0001,0.0022
2021-07-01,Video Card Description,NVIDIA GeForce RTX 2060,-0.0046,0.0535
2021-07-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,-0.0007,0.0132
2021-07-01,Video Card Description,NVIDIA GeForce RTX 2070,-0.0021,0.0168
2021-07-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,-0.0016,0.0211
2021-07-01,Video Card Description,NVIDIA GeForce RTX 2070 with Max-Q Design,-0.0001,0.0028
2021-07-01,Video Card Description,NVIDIA GeForce RTX 2080,-0.0013,0.0073
2021-07-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,-0.0006,0.0082
2021-07-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,-0.0001,0.0064
2021-07-01,Video Card Description,NVIDIA GeForce RTX 3060,0.0012,0.0064
2021-07-01,Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,0.0014,0.0065
2021-07-01,Video Card Description,NVIDIA GeForce RTX 3060 Ti,0.0006,0.0041
2021-07-01,Video Card Description,NVIDIA GeForce RTX 3070,0.0005,0.0153
2021-07-01,Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.0004,0.0023
2021-07-01,Video Card Description,NVIDIA GeForce RTX 3080,0.0004,0.0085
2021-07-01,Video Card Description,NVIDIA GeForce RTX 3090,0.0003,0.0037
2021-08-01,Video Card Description,NVIDIA GeForce 920M,-0.0003,0.0017
2021-08-01,Video Card Description,NVIDIA GeForce 940M,-0.0008,0.0047
2021-08-01,Video Card Description,NVIDIA GeForce GT 1030,-0.0003,0.0071
2021-08-01,Video Card Description,NVIDIA GeForce GT 630,-0.0002,0.0016
2021-08-01,Video Card Description,NVIDIA GeForce GT 710,-0.0004,0.0038
2021-08-01,Video Card Description,NVIDIA GeForce GT 720M,-0.0005,0.0027
2021-08-01,Video Card Description,NVIDIA GeForce GT 730,-0.0005,0.0049
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1050,-0.0037,0.0325
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0027,0.0595
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1060,0.0124,0.1014
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1070,-0.0024,0.0248
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,0.0001,0.0081
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1080,-0.0004,0.0159
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,-0.0012,0.0087
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1650,-0.0025,0.0519
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,-0.001,0.0089
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.0,0.0127
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1660,0.0054,0.026
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.0022,0.0269
2021-08-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,-0.0016,0.0274
2021-08-01,Video Card Description,NVIDIA GeForce GTX 650,-0.0002,0.0025
2021-08-01,Video Card Description,NVIDIA GeForce GTX 660,-0.0002,0.0023
2021-08-01,Video Card Description,NVIDIA GeForce GTX 750,-0.0002,0.003
2021-08-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,-0.0007,0.0104
2021-08-01,Video Card Description,NVIDIA GeForce GTX 760,-0.0002,0.0024
2021-08-01,Video Card Description,NVIDIA GeForce GTX 950,0.0001,0.0041
2021-08-01,Video Card Description,NVIDIA GeForce GTX 950M,-0.0003,0.0032
2021-08-01,Video Card Description,NVIDIA GeForce GTX 960,0.0005,0.013
2021-08-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0007,0.0049
2021-08-01,Video Card Description,NVIDIA GeForce GTX 970,-0.0014,0.0111
2021-08-01,Video Card Description,NVIDIA GeForce GTX 980,-0.0003,0.0022
2021-08-01,Video Card Description,NVIDIA GeForce GTX 980 Ti,-0.0003,0.002
2021-08-01,Video Card Description,NVIDIA GeForce MX110,-0.0004,0.0024
2021-08-01,Video Card Description,NVIDIA GeForce MX130,-0.0002,0.0022
2021-08-01,Video Card Description,NVIDIA GeForce MX150,-0.0005,0.0039
2021-08-01,Video Card Description,NVIDIA GeForce MX250,-0.0003,0.0039
2021-08-01,Video Card Description,NVIDIA GeForce MX350,-0.0001,0.0021
2021-08-01,Video Card Description,NVIDIA GeForce RTX 2060,0.013,0.0665
2021-08-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,0.0005,0.0137
2021-08-01,Video Card Description,NVIDIA GeForce RTX 2070,0.0039,0.0207
2021-08-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,-0.0001,0.021
2021-08-01,Video Card Description,NVIDIA GeForce RTX 2070 with Max-Q Design,-0.0002,0.0026
2021-08-01,Video Card Description,NVIDIA GeForce RTX 2080,0.0004,0.0077
2021-08-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.0008,0.009
2021-08-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,-0.0008,0.0056
2021-08-01,Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,0.0015,0.0015
2021-08-01,Video Card Description,NVIDIA GeForce RTX 3060,0.0042,0.0106
2021-08-01,Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,0.0029,0.0094
2021-08-01,Video Card Description,NVIDIA GeForce RTX 3060 Ti,0.0012,0.0053
2021-08-01,Video Card Description,NVIDIA GeForce RTX 3070,0.0002,0.0155
2021-08-01,Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.0005,0.0028
2021-08-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti,0.0023,0.0023
2021-08-01,Video Card Description,NVIDIA GeForce RTX 3080,-0.0004,0.0081
2021-08-01,Video Card Description,NVIDIA GeForce RTX 3080 Ti,0.0015,0.0015
2021-08-01,Video Card Description,NVIDIA GeForce RTX 3090,-0.0001,0.0036
2021-09-01,Video Card Description,NVIDIA GeForce 920M,0.0001,0.0018
2021-09-01,Video Card Description,NVIDIA GeForce 940M,0.0001,0.0048
2021-09-01,Video Card Description,NVIDIA GeForce GT 1030,0.0005,0.0076
2021-09-01,Video Card Description,NVIDIA GeForce GT 630,0.0,0.0016
2021-09-01,Video Card Description,NVIDIA GeForce GT 710,0.0003,0.0041
2021-09-01,Video Card Description,NVIDIA GeForce GT 720M,0.0,0.0027
2021-09-01,Video Card Description,NVIDIA GeForce GT 730,0.0003,0.0052
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1050,0.0008,0.0333
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,0.0003,0.0598
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1060,-0.0175,0.0839
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1070,0.0008,0.0256
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,-0.0006,0.0075
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1080,-0.0003,0.0156
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,0.001,0.0097
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1650,0.0061,0.058
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.001,0.0099
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.0017,0.0144
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1660,-0.0054,0.0206
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,-0.0024,0.0245
2021-09-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,0.0018,0.0292
2021-09-01,Video Card Description,NVIDIA GeForce GTX 650,0.0,0.0025
2021-09-01,Video Card Description,NVIDIA GeForce GTX 660,0.0001,0.0024
2021-09-01,Video Card Description,NVIDIA GeForce GTX 750,0.0,0.003
2021-09-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,-0.0001,0.0103
2021-09-01,Video Card Description,NVIDIA GeForce GTX 760,0.0001,0.0025
2021-09-01,Video Card Description,NVIDIA GeForce GTX 950,-0.0003,0.0038
2021-09-01,Video Card Description,NVIDIA GeForce GTX 950M,0.0001,0.0033
2021-09-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0012,0.0118
2021-09-01,Video Card Description,NVIDIA GeForce GTX 960M,0.0003,0.0052
2021-09-01,Video Card Description,NVIDIA GeForce GTX 970,0.0006,0.0117
2021-09-01,Video Card Description,NVIDIA GeForce GTX 980,0.0002,0.0024
2021-09-01,Video Card Description,NVIDIA GeForce GTX 980 Ti,0.0002,0.0022
2021-09-01,Video Card Description,NVIDIA GeForce MX110,0.0,0.0024
2021-09-01,Video Card Description,NVIDIA GeForce MX130,0.0001,0.0023
2021-09-01,Video Card Description,NVIDIA GeForce MX150,0.0001,0.004
2021-09-01,Video Card Description,NVIDIA GeForce MX250,0.0002,0.0041
2021-09-01,Video Card Description,NVIDIA GeForce MX330,0.0016,0.0016
2021-09-01,Video Card Description,NVIDIA GeForce MX350,0.0003,0.0024
2021-09-01,Video Card Description,NVIDIA GeForce MX450,0.0017,0.0017
2021-09-01,Video Card Description,NVIDIA GeForce RTX 2060,-0.0125,0.054
2021-09-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,-0.0008,0.0129
2021-09-01,Video Card Description,NVIDIA GeForce RTX 2070,-0.0048,0.0159
2021-09-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,-0.0006,0.0204
2021-09-01,Video Card Description,NVIDIA GeForce RTX 2070 with Max-Q Design,0.0002,0.0028
2021-09-01,Video Card Description,NVIDIA GeForce RTX 2080,-0.0007,0.007
2021-09-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,-0.001,0.008
2021-09-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.0005,0.0061
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3050,0.0019,0.0019
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,0.0012,0.0027
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti,0.0016,0.0016
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.0019,0.0019
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3060,-0.0003,0.0103
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,0.0036,0.013
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3060 Ti,0.0013,0.0066
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3070,0.0009,0.0164
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.0007,0.0035
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti,0.0004,0.0027
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3080,0.0015,0.0096
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3080 Ti,0.001,0.0025
2021-09-01,Video Card Description,NVIDIA GeForce RTX 3090,0.0005,0.0041
2021-10-01,Video Card Description,NVIDIA GeForce 920M,-0.0001,0.0017
2021-10-01,Video Card Description,NVIDIA GeForce 940M,-0.0001,0.0047
2021-10-01,Video Card Description,NVIDIA GeForce GT 1030,0.0004,0.008
2021-10-01,Video Card Description,NVIDIA GeForce GT 630,0.0001,0.0017
2021-10-01,Video Card Description,NVIDIA GeForce GT 710,0.0001,0.0042
2021-10-01,Video Card Description,NVIDIA GeForce GT 720M,0.0,0.0027
2021-10-01,Video Card Description,NVIDIA GeForce GT 730,0.0,0.0052
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1050,-0.0005,0.0328
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0022,0.0576
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1060,-0.0056,0.0783
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1070,0.0001,0.0257
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,-0.0001,0.0074
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1080,-0.0003,0.0153
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,-0.0001,0.0096
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1650,-0.0006,0.0574
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,0.0001,0.01
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,-0.0005,0.0139
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1660,0.0034,0.024
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,0.0027,0.0272
2021-10-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,-0.0006,0.0286
2021-10-01,Video Card Description,NVIDIA GeForce GTX 650,0.0,0.0025
2021-10-01,Video Card Description,NVIDIA GeForce GTX 660,-0.0001,0.0023
2021-10-01,Video Card Description,NVIDIA GeForce GTX 750,-0.0001,0.0029
2021-10-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,-0.0003,0.01
2021-10-01,Video Card Description,NVIDIA GeForce GTX 760,-0.0001,0.0024
2021-10-01,Video Card Description,NVIDIA GeForce GTX 950,-0.0003,0.0035
2021-10-01,Video Card Description,NVIDIA GeForce GTX 950M,-0.0002,0.0031
2021-10-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0007,0.0111
2021-10-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0003,0.0049
2021-10-01,Video Card Description,NVIDIA GeForce GTX 970,0.0001,0.0118
2021-10-01,Video Card Description,NVIDIA GeForce GTX 980,0.0001,0.0025
2021-10-01,Video Card Description,NVIDIA GeForce GTX 980 Ti,0.0,0.0022
2021-10-01,Video Card Description,NVIDIA GeForce MX110,0.0,0.0024
2021-10-01,Video Card Description,NVIDIA GeForce MX130,0.0,0.0023
2021-10-01,Video Card Description,NVIDIA GeForce MX150,-0.0002,0.0038
2021-10-01,Video Card Description,NVIDIA GeForce MX250,-0.0004,0.0037
2021-10-01,Video Card Description,NVIDIA GeForce MX330,0.0001,0.0017
2021-10-01,Video Card Description,NVIDIA GeForce MX350,-0.0002,0.0022
2021-10-01,Video Card Description,NVIDIA GeForce MX450,0.0001,0.0018
2021-10-01,Video Card Description,NVIDIA GeForce RTX 2060,-0.004,0.05
2021-10-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,-0.0005,0.0124
2021-10-01,Video Card Description,NVIDIA GeForce RTX 2070,-0.0008,0.0151
2021-10-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,-0.0003,0.0201
2021-10-01,Video Card Description,NVIDIA GeForce RTX 2070 with Max-Q Design,-0.0001,0.0027
2021-10-01,Video Card Description,NVIDIA GeForce RTX 2080,-0.0003,0.0067
2021-10-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,-0.0003,0.0077
2021-10-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,0.0001,0.0062
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3050,0.0009,0.0028
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,0.0003,0.003
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.0006,0.0025
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3060,0.0006,0.0109
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,0.0006,0.0136
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3060 Ti,0.0013,0.0079
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3070,0.0001,0.0165
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.0002,0.0037
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti,0.0003,0.003
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3080,0.0004,0.01
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3080 Ti,0.0005,0.003
2021-10-01,Video Card Description,NVIDIA GeForce RTX 3090,0.0002,0.0043
2021-11-01,Video Card Description,NVIDIA GeForce 920M,-0.0001,0.0016
2021-11-01,Video Card Description,NVIDIA GeForce 940M,-0.0001,0.0046
2021-11-01,Video Card Description,NVIDIA GeForce GT 1030,-0.0001,0.0079
2021-11-01,Video Card Description,NVIDIA GeForce GT 630,-0.0001,0.0016
2021-11-01,Video Card Description,NVIDIA GeForce GT 710,-0.0002,0.004
2021-11-01,Video Card Description,NVIDIA GeForce GT 720M,-0.0001,0.0026
2021-11-01,Video Card Description,NVIDIA GeForce GT 730,-0.0003,0.0049
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1050,-0.0009,0.0319
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0003,0.0573
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1060,-0.0025,0.0758
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1070,-0.0003,0.0254
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1070 Ti,-0.0002,0.0072
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1080,-0.0003,0.015
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1080 Ti,-0.0002,0.0094
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1650,0.0014,0.0588
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1650 SUPER,-0.0003,0.0097
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1650 Ti,0.0005,0.0144
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1660,-0.0061,0.0179
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1660 SUPER,-0.0033,0.0239
2021-11-01,Video Card Description,NVIDIA GeForce GTX 1660 Ti,0.0005,0.0291
2021-11-01,Video Card Description,NVIDIA GeForce GTX 650,0.0,0.0025
2021-11-01,Video Card Description,NVIDIA GeForce GTX 660,0.0001,0.0024
2021-11-01,Video Card Description,NVIDIA GeForce GTX 750,-0.0001,0.0028
2021-11-01,Video Card Description,NVIDIA GeForce GTX 750 Ti,-0.0006,0.0094
2021-11-01,Video Card Description,NVIDIA GeForce GTX 760,-0.0001,0.0023
2021-11-01,Video Card Description,NVIDIA GeForce GTX 950,-0.0001,0.0034
2021-11-01,Video Card Description,NVIDIA GeForce GTX 950M,0.0,0.0031
2021-11-01,Video Card Description,NVIDIA GeForce GTX 960,-0.0005,0.0106
2021-11-01,Video Card Description,NVIDIA GeForce GTX 960M,-0.0001,0.0048
2021-11-01,Video Card Description,NVIDIA GeForce GTX 970,-0.0001,0.0117
2021-11-01,Video Card Description,NVIDIA GeForce GTX 980,-0.0001,0.0024
2021-11-01,Video Card Description,NVIDIA GeForce GTX 980 Ti,0.0,0.0022
2021-11-01,Video Card Description,NVIDIA GeForce MX110,0.0,0.0024
2021-11-01,Video Card Description,NVIDIA GeForce MX130,-0.0001,0.0022
2021-11-01,Video Card Description,NVIDIA GeForce MX150,0.0,0.0038
2021-11-01,Video Card Description,NVIDIA GeForce MX250,0.0002,0.0039
2021-11-01,Video Card Description,NVIDIA GeForce MX330,0.0,0.0017
2021-11-01,Video Card Description,NVIDIA GeForce MX350,0.0001,0.0023
2021-11-01,Video Card Description,NVIDIA GeForce MX450,0.0001,0.0019
2021-11-01,Video Card Description,NVIDIA GeForce RTX 2060,0.0007,0.0507
2021-11-01,Video Card Description,NVIDIA GeForce RTX 2060 SUPER,-0.0003,0.0121
2021-11-01,Video Card Description,NVIDIA GeForce RTX 2060 with Max-Q Design,0.0015,0.0015
2021-11-01,Video Card Description,NVIDIA GeForce RTX 2070,-0.0001,0.015
2021-11-01,Video Card Description,NVIDIA GeForce RTX 2070 SUPER,0.0002,0.0203
2021-11-01,Video Card Description,NVIDIA GeForce RTX 2070 with Max-Q Design,0.0002,0.0029
2021-11-01,Video Card Description,NVIDIA GeForce RTX 2080,0.0001,0.0068
2021-11-01,Video Card Description,NVIDIA GeForce RTX 2080 SUPER,0.0001,0.0078
2021-11-01,Video Card Description,NVIDIA GeForce RTX 2080 Ti,-0.0001,0.0061
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3050,0.0013,0.0041
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3050 Laptop GPU,0.0007,0.0037
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti,0.0017,0.0017
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3050 Ti Laptop GPU,0.0008,0.0033
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3060,0.0017,0.0126
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3060 Laptop GPU,0.0039,0.0175
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3060 Ti,0.0016,0.0095
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3070,0.0009,0.0174
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3070 Laptop GPU,0.0009,0.0046
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3070 Ti,0.0005,0.0035
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3080,0.0008,0.0108
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3080 Ti,0.0007,0.0037
2021-11-01,Video Card Description,NVIDIA GeForce RTX 3090,0.0001,0.0044
2021-12-01,Video Card Description,NVIDIA GeForce 920M,-0.0001,0.0015
2021-12-01,Video Card Description,NVIDIA GeForce 940M,-0.0003,0.0043
2021-12-01,Video Card Description,NVIDIA GeForce GT 1030,0.0,0.0079
2021-12-01,Video Card Description,NVIDIA GeForce GT 630,0.0,0.0016
2021-12-01,Video Card Description,NVIDIA GeForce GT 710,-0.0001,0.0039
2021-12-01,Video Card Description,NVIDIA GeForce GT 720M,-0.0002,0.0024
2021-12-01,Video Card Description,NVIDIA GeForce GT 730,0.0,0.0049
2021-12-01,Video Card Description,NVIDIA GeForce GTX 1050,-0.0015,0.0304
2021-12-01,Video Card Description,NVIDIA GeForce GTX 1050 Ti,-0.0017,0.0556
2021-12-01,Video Card Description,NVIDIA GeForce GTX 1060,0.0034,0.0792
